population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
851,1,-0.00329585654755071,-0.00227212851776581,-0.00100473844829185,0.000520688805548453,0.00236431411647953,0.00452728549097348,0.00692210824056527,0.00944713957014365,0.0120519137340382,0.0147186635626646,0.0174184259420658,0.020115567475953,0.022796333314627,0.0254630424898616,0.0281067029390059,0.0307050254448855,0.0332299034983707,0.0356133069079387,0.037697580796455,0.0392684767955158,0.0401967263612741,0.0405652348179455,0.0406329034351165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,1,0.019559669817637,0.0212319659363498,0.022696419181087,0.0239897561508045,0.0251270028203434,0.0261605057623404,0.0271615905404472,0.0281529915209831,0.0291188269630442,0.0300878549396364,0.031142081368607,0.0323065738488584,0.033475423879918,0.0344924175727881,0.0352775564885244,0.0358329694944874,0.0361600501087409,0.0362450772778109,0.0361279028229609,0.0359138943485053,0.0356881525329946,0.0354668253926755,0.0352618047545414,0.0351341142234816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,1,-0.925058989111353,-0.186456774527515,3.30597721467925,-1.72768689568918,-1.39595011065739,0.290564561985816,3.08161950192238,-1.81565183846911,-1.14958673048023,-0.0233010774088509,3.15593704788613,-1.2910944068762,-1.13168962490633,-0.376058894303003,3.02080700323652,-0.855585275429561,-0.897400647660656,-0.359410277439395,2.25264513745905,-0.540865832834003,-1.0490940879944,-0.849293958758066,2.68405810945221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,1,0.0250266138791297,0.0250266138794535,0.0250266138797959,0.0250266138801458,0.02502661388051,0.0250266138808923,0.0250266138812814,0.0250266138816908,0.0250266138821038,0.0250266138825319,0.0250266138829573,0.025026613883389,0.0250266138838198,0.0250266138842319,0.0250266138846209,0.0250266138849735,0.0250266138852844,0.0250266138855499,0.0250266138857596,0.0250266138859159,0.0250266138860198,0.0250266138860837,0.0250266138861184,0.0250266138861353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,1,0.0251803872608739,0.31119585308278,0.287810134844138,0.0154349165609518,-0.178788583865314,-0.150537542976185,-0.0467975764147774,0.000235142705502511,0.0480819414311037,0.146579209176925,0.176512962356458,0.0386335324253192,-0.130637897739896,-0.119195052626905,0.0457399408040722,0.129310816064932,0.0299474740427019,-0.0919945896300368,-0.0745316505822422,0.0163025832746708,0.0142262850776639,-0.104973532089028,-0.228293969852563,-0.282503219663145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,1,0.00382449087132564,0.00452138744541575,0.00520788478989953,0.00585400348580478,0.00643417007871872,0.00694811853840527,0.00741571516702155,0.00785011849794692,0.00824817150314061,0.00860894860766237,0.00894546466755752,0.00926776211198721,0.00956535693949689,0.00981832410264616,0.0100178837299216,0.0101639729742606,0.0102515558996599,0.0102789916057029,0.0102689725387766,0.010260437031322,0.0102719006613672,0.0102876510156289,0.0102885500476306,0.0102807031564724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,1,0.0632624101542341,0.0675317326389342,0.0690821039314162,0.0673694979814341,0.0629991489072879,0.0570375958694802,0.0499621154239431,0.041706301671967,0.0324905844802457,0.0228827217863881,0.0130579170354626,0.002802797396809,-0.00753699199607727,-0.016877532891221,-0.0245431711306097,-0.0309066843019705,-0.0363757292046367,-0.0403663245556372,-0.0420143907721009,-0.041566541536918,-0.0403681475228579,-0.0396030617491192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,1,0.0153958297779608,0.0138117948730804,0.0122903099462245,0.0108824492870198,0.00959655586054797,0.00842448762719095,0.00736713085464519,0.00643851355470526,0.00565775824434045,0.00503803336471509,0.00457139282919133,0.00421760803082638,0.00391367331921616,0.00360237290856147,0.00325646511635885,0.00288272258182654,0.00251141855429743,0.00217960280035656,0.00191062697544303,0.00170177931613541,0.00153711755480918,0.00141497445321009,0.00135082035472861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,1,0.0203415464348427,0.00763543949236234,-0.00435420768139338,-0.0120258700976539,-0.0125878408990301,-0.00723607689264538,0.00183124320531025,0.0147614542418883,0.0314750887838382,0.0474445621887123,0.0558057955881757,0.0541677330078136,0.0468001669173255,0.0392090732219361,0.0325783222139684,0.0247429942640323,0.0147360055135763,0.00410391650467679,-0.00585599617949351,-0.0161999467293326,-0.0290171023142491,-0.0447299641562471,-0.0609958063735778,-0.0738902667309147,-0.0804636698890937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,1,-0.00852054304959227,-0.00126196085283059,0.00926385966668519,0.0166777953683566,0.0175448219793348,0.0156206703306458,0.0157383903799495,0.0173258762441897,0.0168962439346352,0.0144891770849722,0.0139814044050404,0.017697051631556,0.0239135930337064,0.0300068125214565,0.0353837557111509,0.0402693048274507,0.043550593267081,0.0432536284611476,0.0381702282240517,0.0281723974997665,0.0141187435432535,-0.00142898639646205,-0.0144660959350684,-0.0221184587871019,-0.0248232914509958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,1,0.0155055167908049,0.0155055167907805,0.0155055167907721,0.0155055167907583,0.0155055167907476,0.015505516790733,0.0155055167907237,0.0155055167907134,0.015505516790705,0.015505516790689,0.0155055167906797,0.0155055167906712,0.0155055167906739,0.015505516790669,0.0155055167906681,0.0155055167906664,0.0155055167906695,0.0155055167906735,0.0155055167906775,0.0155055167906779,0.0155055167906775,0.0155055167906841,0.015505516790685,0.0155055167906881,0.015505516790689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,1,0.0137144108317728,0.0133647581452578,0.0130669788057993,0.012775031953391,0.01244893587323,0.0120827291499492,0.0117037899331547,0.0113381522037286,0.0109792857445696,0.0106008123419934,0.0101985603831949,0.00980445761102722,0.00945078698879431,0.00913332763767905,0.00882446202597897,0.00851611732612856,0.00823075598528167,0.0079864683855555,0.00776772029022554,0.00754294652704823,0.00730466470497459,0.00708145923281611,0.00691187467019772,0.00681359732445497,0.00677571525490039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,1,0.0195734615323011,0.0201041919498968,0.0205895780112528,0.0210227607270776,0.0213954397560507,0.0216979998990516,0.0219298637521685,0.0220965837936178,0.0221994301614208,0.022240351478342,0.0222365802971791,0.0222165484763304,0.0221961135491462,0.0221678396849949,0.0221186585915198,0.0220495299074961,0.021970992606875,0.0218873109258761,0.0217961243364346,0.0217019739335678,0.0216203676846103,0.0215655758988724,0.0215389711417555,0.021530799765348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,1,-0.0498263221849551,-0.0378229750326842,-0.00836898676515352,0.0317890616573235,0.0683148048167821,0.0946731849363536,0.114130649956974,0.128269821150281,0.130645711549165,0.114765944664282,0.0843174912065754,0.0513715375750392,0.025698366670694,0.00903467269254143,-0.000816414511587649,-0.00428688706463465,-0.000460268136103004,0.00889097617529355,0.0184930166024695,0.0232310385789725,0.0216470671299316,0.0158277389211823,0.00897535993040588,0.00356591332898004,0.000827066212503613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,1,0.00841123401164046,0.0151602653054979,0.0224452054135966,0.0281921078787097,0.031205899988124,0.0317790829134457,0.030392791714791,0.0265622444438867,0.019552293073843,0.0100126117050241,0.000288654551246381,-0.00711162164907586,-0.0111311393142919,-0.0122052793678731,-0.0111460211712182,-0.00843802406571958,-0.00450476975937919,-7.39944361560774e-05,0.00410469329914998,0.00775483831408286,0.0109982375281983,0.0138304788458248,0.0159382843427358,0.0170906901651979,0.0174785411926019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,1,0.00921304801123624,0.00921304801130951,0.00921304801139167,0.00921304801147205,0.00921304801154976,0.00921304801162126,0.0092130480116861,0.00921304801174649,0.00921304801179312,0.00921304801183531,0.00921304801187883,0.00921304801192635,0.00921304801198275,0.00921304801204226,0.0092130480120991,0.00921304801215639,0.00921304801221101,0.00921304801225853,0.00921304801229939,0.00921304801233092,0.0092130480123509,0.00921304801236422,0.00921304801237266,0.00921304801237799,0.00921304801237843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,1,0.0310312897743907,0.0310312897744547,0.0310312897744733,0.031031289774428,0.031031289774349,0.0310312897742504,0.0310312897741669,0.0310312897741118,0.0310312897740674,0.0310312897740097,0.0310312897739156,0.0310312897737921,0.0310312897736553,0.0310312897735194,0.03103128977338,0.0310312897732379,0.0310312897731038,0.0310312897729919,0.0310312897729181,0.0310312897728791,0.0310312897728684,0.0310312897728684,0.0310312897728737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,1,0.063930221363649,0.0536309974043201,0.0319927583500241,0.00207396258327197,-0.0246775704821267,-0.0321059427686989,-0.0115545502688654,0.0294458490845095,0.0722655573597295,0.10105228911119,0.111108357547722,0.105543841176702,0.087900049730893,0.0604963718717322,0.0280652807230828,-0.00104444659888703,-0.0193609471471352,-0.0253823241840121,-0.0234119835429736,-0.0188872315006652,-0.014577100463208,-0.0107335871690677,-0.00737800338515404,-0.00534806041480573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,1,0.0203847820748597,0.0247829564303228,0.0301060286821495,0.0384647515813334,0.0486800227460693,0.0568237198599987,0.0604094728663304,0.0602472408268943,0.0580271994968065,0.0539207256193953,0.0474759534135821,0.039388863668708,0.0307471442484452,0.0211240887769496,0.0091893805648493,-0.00450878981681502,-0.0167258046495261,-0.0242627704796696,-0.0268657505936131,-0.0268348569028299,-0.0264103726425885,-0.0263052415923217,-0.0263276714003949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,1,0.0601951563256998,0.0582471887737434,0.0556040067907886,0.0528781634707148,0.0503499683031419,0.0478025228553119,0.0449763590802581,0.0420024743451824,0.0392731034418817,0.036990982421478,0.0350142319210608,0.0331473364947217,0.0314302305702132,0.0300372892353036,0.0289526232255797,0.0278685953705332,0.0264502000488349,0.0246688029123013,0.0228578633208669,0.021458238854023,0.0207019965736172,0.0204864081461817,0.0205032941165817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,1,0.0107896668998784,0.0107896668999423,0.0107896669000489,0.0107896669001697,0.0107896669002727,0.0107896669003615,0.010789666900437,0.0107896669005161,0.0107896669005649,0.0107896669005978,0.0107896669006289,0.0107896669006768,0.0107896669007301,0.0107896669007737,0.0107896669008092,0.0107896669008349,0.0107896669008705,0.0107896669008944,0.0107896669009033,0.0107896669009078,0.0107896669009033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6304,1,-0.031020468616016,-0.0310204686160107,-0.0310204686159965,-0.0310204686159752,-0.0310204686159441,-0.0310204686159103,-0.0310204686158588,-0.0310204686158153,-0.0310204686157736,-0.0310204686157434,-0.0310204686157274,-0.0310204686157265,-0.0310204686157389,-0.0310204686157718,-0.03102046861581,-0.0310204686158571,-0.0310204686159254,-0.0310204686160089,-0.0310204686161097,-0.0310204686162185,-0.0310204686163429,-0.031020468616469,-0.0310204686166067,-0.0310204686167439,-0.0310204686168607,-0.0310204686169606,-0.0310204686170366,-0.0310204686170907,-0.0310204686171267,-0.0310204686171454,-0.0310204686171542,-0.0310204686171605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5925,1,NA,NA,NA,NA,0.380211241711606,-0.238560627359831,-0.238560627359831,0.176091259055681,-0.176091259055681,0.243038048686294,-0.011157798271769,-0.011157798271769,-0.0111577982717685,-0.011157798271769,-0.011157798271769,-0.0111577982717685,-0.176091259055681,0.0586970863518936,0.0586970863518936,0.0586970863518941,0.167896050961597,0.167896050961597,-0.0896151040975268,-0.0896151040975264,-0.0896151040975268,0,0.516629796003336,-0.583576585633949,-0.301029995663981,0.425968732272281,0.929418925714293,-0.0129649771643683,-0.251342211474873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8431,1,NA,NA,NA,NA,NA,0.0484646074836785,0.131917186577398,0.187973935333243,0.115776998685261,-0.0316090636862452,-0.0967429667858801,-0.00337394883977638,0.151748297379813,0.204520164961141,0.102276481599423,-0.0403066507820511,-0.0698333518995709,0.0277340798795191,0.103699287679889,0.0258472421196281,-0.143226448249506,-0.208620126142324,-0.0938868247138238,0.0473227386540827,0.0291997251084632,-0.115543160988451,-0.181128485050232,-0.0668122744548567,0.105846685634715,0.183540244462494,0.175096361614725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9707,1,NA,NA,NA,NA,NA,NA,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,0.126570195611576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28362,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271269737852134,-0.00118987973081741,-0.0302840713065867,-0.0475641684074684,-0.0298329691773914,0.027476321092495,0.108566155335074,0.178560105093566,0.186171542270762,0.0979442213957034,-0.0514274173977143,-0.160716714963177,-0.144170119125011,-0.0190226337407249,0.103645154873903,0.124009184053341,0.0434540354055584,-0.0507579900735025,-0.0758014835478658,-0.0198607903805295,0.0649687313296099,0.113045924918672,0.0901549998726938,0.012769198148646,-0.0633987358182342,-0.0860342587704612,-0.0533024096969454,-0.0154448448095195,-0.0189233671650337,-0.0538652138855944,-0.071303643740821,-0.049434593906984,-0.0197101066517453,NA,NA
5740,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0461198465130641,0.0461198465130555,0.046119846513041,0.0461198465130339,0.0461198465130459,0.0461198465130788,0.0461198465131316,0.0461198465132044,0.0461198465132986,0.0461198465134118,0.0461198465135402,0.0461198465136494,0.0461198465137147,0.0461198465137334,0.0461198465137178,0.0461198465136867,0.0461198465136601,0.0461198465136459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5713,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153327662183736,-0.14516776840799,-0.128847980856472,-0.10436829952921,-0.0717287244262033,-0.030929255547425,0.0180301071070974,0.0751493635373759,0.137317092403379,0.189962519082332,0.220291031086079,0.221010926782408,0.189640854833276,0.12751588597336,0.0385563670410787,-0.0583940771258722,-0.135134882660744,-0.163990934793136,-0.130044141129072,-0.0400025431331588,0.079596743404077,0.195216726175437,0.282389886339174,0.335011215123686,0.360300936899488,NA,NA,NA
13319,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187556716498693,0.0268561685634106,-0.141309876004059,-0.153560184376509,-0.0439254686824007,0.00246031203264252,-0.100136083565237,-0.210415644600137,-0.128515263027209,0.140971462749012,0.371428587750103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100473760795309,-0.10047376079561,-0.100473760796201,-0.100473760796949,-0.100473760797661,-0.10047376079817,-0.100473760798396,-0.100473760798358,-0.100473760798162,-0.100473760797948,-0.100473760797824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13322,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486757889245519,0.0257735524241891,-0.0260753153662574,-0.107342226359901,-0.205475160837575,-0.293903656405704,-0.344156772006237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13323,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673536205269833,0.23452789866624,-0.278058577332034,-0.426909799686777,-0.190476405981606,0.0560046979963835,0.0221934157687653,-0.170423791515419,-0.194199175197755,0.0407044420467725,0.283440383273863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5718,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0861963230941227,0.5089919390194,-0.367176337436442,0.478283434980904,-0.166610328509347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5907,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200914842780714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.216656439479143,-0.157331438067366,0.437595899541722,-0.0460583824788152,-0.436119649715647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4581,1,-0.0545076669330012,-0.022927045084847,0.00811690652932134,0.0322865404501181,0.0503938665470357,0.067840359669806,0.0879273302476955,0.107296277195033,0.118817128164973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4586,1,0.00665568899415314,0.00665568899415314,0.00665568899415314,0.0166436527244911,0.0166436527244909,0.0166436527244911,0.0166436527244911,0.0166436527244909,0.0166436527244911,0.0166436527244911,-0.189056236220049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173968919340208,-1.8349527874983,2.20051630738914,-0.326249806704255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11886,1,-0.02041455461393,-0.00854581710740376,-0.000968986581096676,-0.00133700814608351,0.00240284066468477,0.0121559644381932,0.021176371499912,0.00373241672907132,-0.0382452110448115,-0.066140780688829,-0.0546209192027958,-0.0196271879072212,0.00876437606130231,0.0245128569680042,0.041135852827354,0.0577523750915139,0.0527313902580047,0.017994420907377,-0.0189197401013486,-0.0257952608775278,-0.00319161751278862,0.0355627065052395,0.0510863262542558,0.0569854726424546,0.0595138995731059,0.0586716070463669,0.0544585950624121,0.0468748636208414,0.0359204127221451,0.0215952423656223,0.00389935255195972,-0.0171672567190666,-0.0416045854474467,-0.0694126336333794,-0.100591401276594,-0.135140888377348,-0.137366965556114,0.00398865996835229,0.162506674116331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1353,1,NA,NA,NA,NA,NA,NA,0.0311293346202005,0.0311293346202006,0.0311293346202006,0.0311293346202005,0.0311293346202005,0.0311293346202006,0.0311293346202006,0.0311293346202005,0.0311293346202006,0.0311293346202005,0.0311293346202006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
